STATION;DATE;AWND;TAVG;TMAX;TMIN;WT01;WT02;WT03;WT04;WT05;WT06;WT07;WT08;WT09;WT10;WT11;WT13;WT14;WT15;WT16;WT17;WT18;WT19;WT21;WT22
USC00379423;7.01.2010;;;33;20;;;;;;;;;;;;;;;;;;;;
USC00379423;8.01.2010;;;41;20;;;;;;;;;;;;;;;;;;;;
USC00379423;9.01.2010;;;29;18;;;;;;;;;;;;;;;;;;;;
USC00379423;10.01.2010;;;29;5;;;;;;;;;;;;;;;;;;;;
USC00379423;11.01.2010;;;29;6;;;;;;;;;;;;;;;;;;;;
USC00379423;12.01.2010;;;36;10;;;;;;;;;;;;;;;;;;;;
USC00379423;13.01.2010;;;35;12;;;;;;;;;;;;;;;;;;;;
USC00379423;14.01.2010;;;30;14;;;;;;;;;;;;;;;;;;;;
USC00379423;15.01.2010;;;37;20;;;;;;;;;;;;;;;;;;;;
USC00379423;16.01.2010;;;47;20;;;;;;;;;;;;;;;;;;;;
USC00379423;17.01.2010;;;48;24;;;;;;;;;;;;;;;;;;;;
USC00379423;18.01.2010;;;40;26;;;;;;;;;;;;;;;;;;;;
USC00379423;19.01.2010;;;33;30;;;;;;;;;;;;;;;;;;;;
USC00379423;20.01.2010;;;35;31;;;;;;;;;;;;;;;;;;;;
USC00379423;21.01.2010;;;39;22;;;;;;;;;;;;;;;;;;;;
USC00379423;22.01.2010;;;43;19;;;;;;;;;;;;;;;;;;;;
USC00379423;23.01.2010;;;39;19;;;;;;;;;;;;;;;;;;;;
USC00379423;24.01.2010;;;39;17;;;;;;;;;;;;;;;;;;;;
USC00379423;25.01.2010;;;51;20;;;;;;;;;;;;;;;;;;;;
USC00379423;26.01.2010;;;55;38;;;;;;;;;;;;;;;;;;;;
USC00379423;27.01.2010;;;46;26;;;;;;;;;;;;;;;;;;;;
USC00379423;28.01.2010;;;42;21;;;;;;;;;;;;;;;;;;;;
USC00379423;29.01.2010;;;34;10;;;;;;;;;;;;;;;;;;;;
USC00379423;30.01.2010;;;19;4;;;;;;;;;;;;;;;;;;;;
USC00379423;31.01.2010;;;21;4;;;;;;;;;;;;;;;;;;;;
USC00379423;1.02.2010;;;29;14;;;;;;;;;;;;;;;;;;;;
USC00379423;2.02.2010;;;34;14;;;;;;;;;;;;;;;;;;;;
USC00379423;3.02.2010;;;34;14;;;;;;;;;;;;;;;;;;;;
USC00379423;4.02.2010;;;33;19;;;;;;;;;;;;;;;;;;;;
USC00379423;5.02.2010;;;34;18;;;;;;;;;;;;;;;;;;;;
USC00379423;6.02.2010;;;36;20;;;;;;;;;;;;;;;;;;;;
USC00379423;7.02.2010;;;22;11;;;;;;;;;;;;;;;;;;;;
USC00379423;8.02.2010;;;33;18;;;;;;;;;;;;;;;;;;;;
USC00379423;9.02.2010;;;33;19;;;;;;;;;;;;;;;;;;;;
USC00379423;10.02.2010;;;40;24;;;;;;;;;;;;;;;;;;;;
USC00379423;11.02.2010;;;34;27;;;;;;;;;;;;;;;;;;;;
USC00379423;12.02.2010;;;40;21;;;;;;;;;;;;;;;;;;;;
USC00379423;13.02.2010;;;40;18;;;;;;;;;;;;;;;;;;;;
USC00379423;14.02.2010;;;36;21;;;;;;;;;;;;;;;;;;;;
USC00379423;15.02.2010;;;39;26;;;;;;;;;;;;;;;;;;;;
USC00379423;16.02.2010;;;42;27;;;;;;;;;;;;;;;;;;;;
USC00379423;17.02.2010;;;33;25;;;;;;;;;;;;;;;;;;;;
USC00379423;18.02.2010;;;37;29;;;;;;;;;;;;;;;;;;;;
USC00379423;19.02.2010;;;46;31;;;;;;;;;;;;;;;;;;;;
USC00379423;20.02.2010;;;43;26;;;;;;;;;;;;;;;;;;;;
USC00379423;21.02.2010;;;50;25;;;;;;;;;;;;;;;;;;;;
USC00379423;22.02.2010;;;42;27;;;;;;;;;;;;;;;;;;;;
USC00379423;23.02.2010;;;47;27;;;;;;;;;;;;;;;;;;;;
USC00379423;24.02.2010;;;39;32;;;;;;;;;;;;;;;;;;;;
USC00379423;25.02.2010;;;44;37;;;;;;;;;;;;;;;;;;;;
USC00379423;26.02.2010;;;48;32;;;;;;;;;;;;;;;;;;;;
USC00379423;27.02.2010;;;39;31;;;;;;;;;;;;;;;;;;;;
USC00379423;28.02.2010;;;39;23;;;;;;;;;;;;;;;;;;;;
USC00379423;1.03.2010;;;37;29;;;;;;;;;;;;;;;;;;;;
USC00379423;2.03.2010;;;46;29;;;;;;;;;;;;;;;;;;;;
USC00379423;3.03.2010;;;49;32;;;;;;;;;;;;;;;;;;;;
USC00379423;4.03.2010;;;36;32;;;;;;;;;;;;;;;;;;;;
USC00379423;5.03.2010;;;39;31;;;;;;;;;;;;;;;;;;;;
USC00379423;6.03.2010;;;47;21;;;;;;;;;;;;;;;;;;;;
USC00379423;7.03.2010;;;56;26;;;;;;;;;;;;;;;;;;;;
USC00379423;8.03.2010;;;57;29;;;;;;;;;;;;;;;;;;;;
USC00379423;9.03.2010;;;60;29;;;;;;;;;;;;;;;;;;;;
USC00379423;10.03.2010;;;53;23;;;;;;;;;;;;;;;;;;;;
USC00379423;11.03.2010;;;60;32;;;;;;;;;;;;;;;;;;;;
USC00379423;12.03.2010;;;47;38;;;;;;;;;;;;;;;;;;;;
USC00379423;13.03.2010;;;51;37;;;;;;;;;;;;;;;;;;;;
USC00379423;14.03.2010;;;46;38;;;;;;;;;;;;;;;;;;;;
USC00379423;15.03.2010;;;48;40;;;;;;;;;;;;;;;;;;;;
USC00379423;16.03.2010;;;43;35;;;;;;;;;;;;;;;;;;;;
USC00379423;17.03.2010;;;56;26;;;;;;;;;;;;;;;;;;;;
USC00379423;18.03.2010;;;66;33;;;;;;;;;;;;;;;;;;;;
USC00379423;19.03.2010;;;67;34;;;;;;;;;;;;;;;;;;;;
USC00379423;20.03.2010;;;72;37;;;;;;;;;;;;;;;;;;;;
USC00379423;21.03.2010;;;73;41;;;;;;;;;;;;;;;;;;;;
USC00379423;22.03.2010;;;62;40;;;;;;;;;;;;;;;;;;;;
USC00379423;23.03.2010;;;49;41;;;;;;;;;;;;;;;;;;;;
USC00379423;24.03.2010;;;46;41;;;;;;;;;;;;;;;;;;;;
USC00379423;25.03.2010;;;55;32;;;;;;;;;;;;;;;;;;;;
USC00379423;26.03.2010;;;63;34;;;;;;;;;;;;;;;;;;;;
USC00379423;27.03.2010;;;42;23;;;;;;;;;;;;;;;;;;;;
USC00379423;28.03.2010;;;44;25;;;;;;;;;;;;;;;;;;;;
USC00379423;29.03.2010;;;49;40;;;;;;;;;;;;;;;;;;;;
USC00379423;30.03.2010;;;52;46;;;;;;;;;;;;;;;;;;;;
USC00379423;31.03.2010;;;54;42;;;;;;;;;;;;;;;;;;;;
USC00379423;1.04.2010;;;48;42;;;;;;;;;;;;;;;;;;;;
USC00379423;2.04.2010;;;63;37;;;;;;;;;;;;;;;;;;;;
USC00379423;3.04.2010;;;72;41;;;;;;;;;;;;;;;;;;;;
USC00379423;4.04.2010;;;73;45;;;;;;;;;;;;;;;;;;;;
USC00379423;5.04.2010;;;77;41;;;;;;;;;;;;;;;;;;;;
USC00379423;6.04.2010;;;72;45;;;;;;;;;;;;;;;;;;;;
USC00379423;7.04.2010;;;72;47;;;;;;;;;;;;;;;;;;;;
USC00379423;8.04.2010;;;91;52;;;;;;;;;;;;;;;;;;;;
USC00379423;9.04.2010;;;69;49;;;;;;;;;;;;;;;;;;;;
USC00379423;10.04.2010;;;55;39;;;;;;;;;;;;;;;;;;;;
USC00379423;11.04.2010;;;61;39;;;;;;;;;;;;;;;;;;;;
USC00379423;12.04.2010;;;71;35;;;;;;;;;;;;;;;;;;;;
USC00379423;13.04.2010;;;64;33;;;;;;;;;;;;;;;;;;;;
USC00379423;14.04.2010;;;59;31;;;;;;;;;;;;;;;;;;;;
USC00379423;15.04.2010;;;66;38;;;;;;;;;;;;;;;;;;;;
USC00379423;16.04.2010;;;65;38;;;;;;;;;;;;;;;;;;;;
USC00379423;17.04.2010;;;47;38;;;;;;;;;;;;;;;;;;;;
USC00379423;18.04.2010;;;47;38;;;;;;;;;;;;;;;;;;;;
USC00379423;19.04.2010;;;53;38;;;;;;;;;;;;;;;;;;;;
USC00379423;20.04.2010;;;59;37;;;;;;;;;;;;;;;;;;;;
USC00379423;21.04.2010;;;69;36;;;;;;;;;;;;;;;;;;;;
USC00379423;22.04.2010;;;70;43;;;;;;;;;;;;;;;;;;;;
USC00379423;23.04.2010;;;71;41;;;;;;;;;;;;;;;;;;;;
USC00379423;24.04.2010;;;63;34;;;;;;;;;;;;;;;;;;;;
USC00379423;25.04.2010;;;69;34;;;;;;;;;;;;;;;;;;;;
USC00379423;26.04.2010;;;58;47;;;;;;;;;;;;;;;;;;;;
USC00379423;27.04.2010;;;60;46;;;;;;;;;;;;;;;;;;;;
USC00379423;28.04.2010;;;50;32;;;;;;;;;;;;;;;;;;;;
USC00379423;29.04.2010;;;49;40;;;;;;;;;;;;;;;;;;;;
USC00379423;30.04.2010;;;63;33;;;;;;;;;;;;;;;;;;;;
USC00379423;1.05.2010;;;76;53;;;;;;;;;;;;;;;;;;;;
USC00379423;2.05.2010;;;81;53;;;;;;;;;;;;;;;;;;;;
USC00379423;3.05.2010;;;88;58;;;;;;;;;;;;;;;;;;;;
USC00379423;4.05.2010;;;88;49;;;;;;;;;;;;;;;;;;;;
USC00379423;5.05.2010;;;82;48;;;;;;;;;;;;;;;;;;;;
USC00379423;6.05.2010;;;80;57;;;;;;;;;;;;;;;;;;;;
USC00379423;7.05.2010;;;80;48;;;;;;;;;;;;;;;;;;;;
USC00379423;8.05.2010;;;73;50;;;;;;;;;;;;;;;;;;;;
USC00379423;9.05.2010;;;73;40;;;;;;;;;;;;;;;;;;;;
USC00379423;10.05.2010;;;55;35;;;;;;;;;;;;;;;;;;;;
USC00379423;11.05.2010;;;60;32;;;;;;;;;;;;;;;;;;;;
USC00379423;12.05.2010;;;60;44;;;;;;;;;;;;;;;;;;;;
USC00379423;13.05.2010;;;52;37;;;;;;;;;;;;;;;;;;;;
USC00379423;14.05.2010;;;68;49;;;;;;;;;;;;;;;;;;;;
USC00379423;15.05.2010;;;73;49;;;;;;;;;;;;;;;;;;;;
USC00379423;16.05.2010;;;73;46;;;;;;;;;;;;;;;;;;;;
USC00379423;17.05.2010;;;74;41;;;;;;;;;;;;;;;;;;;;
USC00379423;18.05.2010;;;78;47;;;;;;;;;;;;;;;;;;;;
USC00379423;19.05.2010;;;61;47;;;;;;;;;;;;;;;;;;;;
USC00379423;20.05.2010;;;60;52;;;;;;;;;;;;;;;;;;;;
USC00379423;21.05.2010;;;83;54;;;;;;;;;;;;;;;;;;;;
USC00379423;22.05.2010;;;78;51;;;;;;;;;;;;;;;;;;;;
USC00379423;23.05.2010;;;78;51;;;;;;;;;;;;;;;;;;;;
USC00379423;24.05.2010;;;78;56;;;;;;;;;;;;;;;;;;;;
USC00379423;25.05.2010;;;81;57;;;;;;;;;;;;;;;;;;;;
USC00379423;26.05.2010;;;90;57;;;;;;;;;;;;;;;;;;;;
USC00379423;27.05.2010;;;96;57;;;;;;;;;;;;;;;;;;;;
USC00379423;28.05.2010;;;76;53;;;;;;;;;;;;;;;;;;;;
USC00379423;29.05.2010;;;77;53;;;;;;;;;;;;;;;;;;;;
USC00379423;30.05.2010;;;78;59;;;;;;;;;;;;;;;;;;;;
USC00379423;31.05.2010;;;82;57;;;;;;;;;;;;;;;;;;;;
USC00379423;1.06.2010;;;80;60;;;;;;;;;;;;;;;;;;;;
USC00379423;2.06.2010;;;85;60;;;;;;;;;;;;;;;;;;;;
USC00379423;3.06.2010;;;83;62;;;;;;;;;;;;;;;;;;;;
USC00379423;4.06.2010;;;84;63;;;;;;;;;;;;;;;;;;;;
USC00379423;5.06.2010;;;84;65;;;;;;;;;;;;;;;;;;;;
USC00379423;6.06.2010;;;86;67;;;;;;;;;;;;;;;;;;;;
USC00379423;7.06.2010;;;84;54;;;;;;;;;;;;;;;;;;;;
USC00379423;8.06.2010;;;75;49;;;;;;;;;;;;;;;;;;;;
USC00379423;9.06.2010;;;71;45;;;;;;;;;;;;;;;;;;;;
USC00379423;10.06.2010;;;70;54;;;;;;;;;;;;;;;;;;;;
USC00379423;11.06.2010;;;67;54;;;;;;;;;;;;;;;;;;;;
USC00379423;12.06.2010;;;70;55;;;;;;;;;;;;;;;;;;;;
USC00379423;13.06.2010;;;69;60;;;;;;;;;;;;;;;;;;;;
USC00379423;14.06.2010;;;67;60;;;;;;;;;;;;;;;;;;;;
USC00379423;15.06.2010;;;77;53;;;;;;;;;;;;;;;;;;;;
USC00379423;16.06.2010;;;81;51;;;;;;;;;;;;;;;;;;;;
USC00379423;17.06.2010;;;77;61;;;;;;;;;;;;;;;;;;;;
USC00379423;18.06.2010;;;74;55;;;;;;;;;;;;;;;;;;;;
USC00379423;19.06.2010;;;88;59;;;;;;;;;;;;;;;;;;;;
USC00379423;20.06.2010;;;83;64;;;;;;;;;;;;;;;;;;;;
USC00379423;21.06.2010;;;89;64;;;;;;;;;;;;;;;;;;;;
USC00379423;22.06.2010;;;88;59;;;;;;;;;;;;;;;;;;;;
USC00379423;23.06.2010;;;84;67;;;;;;;;;;;;;;;;;;;;
USC00379423;24.06.2010;;;85;64;;;;;;;;;;;;;;;;;;;;
USC00379423;25.06.2010;;;91;63;;;;;;;;;;;;;;;;;;;;
USC00379423;26.06.2010;;;84;62;;;;;;;;;;;;;;;;;;;;
USC00379423;27.06.2010;;;86;63;;;;;;;;;;;;;;;;;;;;
USC00379423;28.06.2010;;;87;72;;;;;;;;;;;;;;;;;;;;
USC00379423;29.06.2010;;;92;70;;;;;;;;;;;;;;;;;;;;
USC00379423;30.06.2010;;;88;54;;;;;;;;;;;;;;;;;;;;
USC00379423;1.07.2010;;;77;53;;;;;;;;;;;;;;;;;;;;
USC00379423;2.07.2010;;;75;52;;;;;;;;;;;;;;;;;;;;
USC00379423;3.07.2010;;;81;54;;;;;;;;;;;;;;;;;;;;
USC00379423;4.07.2010;;;86;61;;;;;;;;;;;;;;;;;;;;
USC00379423;5.07.2010;;;92;61;;;;;;;;;;;;;;;;;;;;
USC00379423;6.07.2010;;;96;71;;;;;;;;;;;;;;;;;;;;
USC00379423;7.07.2010;;;101;73;;;;;;;;;;;;;;;;;;;;
USC00379423;8.07.2010;;;96;73;;;;;;;;;;;;;;;;;;;;
USC00379423;9.07.2010;;;88;70;;;;;;;;;;;;;;;;;;;;
USC00379423;10.07.2010;;;89;72;;;;;;;;;;;;;;;;;;;;
USC00379423;11.07.2010;;;87;66;;;;;;;;;;;;;;;;;;;;
USC00379423;12.07.2010;;;90;68;;;;;;;;;;;;;;;;;;;;
USC00379423;13.07.2010;;;90;73;;;;;;;;;;;;;;;;;;;;
USC00379423;14.07.2010;;;88;74;;;;;;;;;;;;;;;;;;;;
USC00379423;15.07.2010;;;82;67;;;;;;;;;;;;;;;;;;;;
USC00379423;16.07.2010;;;80;66;;;;;;;;;;;;;;;;;;;;
USC00379423;17.07.2010;;;90;71;;;;;;;;;;;;;;;;;;;;
USC00379423;18.07.2010;;;91;70;;;;;;;;;;;;;;;;;;;;
USC00379423;19.07.2010;;;91;64;;;;;;;;;;;;;;;;;;;;
USC00379423;20.07.2010;;;83;69;;;;;;;;;;;;;;;;;;;;
USC00379423;21.07.2010;;;85;67;;;;;;;;;;;;;;;;;;;;
USC00379423;22.07.2010;;;87;67;;;;;;;;;;;;;;;;;;;;
USC00379423;23.07.2010;;;86;61;;;;;;;;;;;;;;;;;;;;
USC00379423;24.07.2010;;;77;67;;;;;;;;;;;;;;;;;;;;
USC00379423;25.07.2010;;;91;74;;;;;;;;;;;;;;;;;;;;
USC00379423;26.07.2010;;;89;59;;;;;;;;;;;;;;;;;;;;
USC00379423;27.07.2010;;;84;58;;;;;;;;;;;;;;;;;;;;
USC00379423;28.07.2010;;;89;62;;;;;;;;;;;;;;;;;;;;
USC00379423;29.07.2010;;;87;74;;;;;;;;;;;;;;;;;;;;
USC00379423;30.07.2010;;;88;57;;;;;;;;;;;;;;;;;;;;
USC00379423;31.07.2010;;;82;56;;;;;;;;;;;;;;;;;;;;
USC00379423;1.08.2010;;;81;54;;;;;;;;;;;;;;;;;;;;
USC00379423;2.08.2010;;;81;57;;;;;;;;;;;;;;;;;;;;
USC00379423;3.08.2010;;;82;65;;;;;;;;;;;;;;;;;;;;
USC00379423;4.08.2010;;;85;71;;;;;;;;;;;;;;;;;;;;
USC00379423;5.08.2010;;;90;74;;;;;;;;;;;;;;;;;;;;
USC00379423;6.08.2010;;;89;68;;;;;;;;;;;;;;;;;;;;
USC00379423;7.08.2010;;;87;55;;;;;;;;;;;;;;;;;;;;
USC00379423;8.08.2010;;;80;58;;;;;;;;;;;;;;;;;;;;
USC00379423;9.08.2010;;;86;63;;;;;;;;;;;;;;;;;;;;
USC00379423;10.08.2010;;;92;70;;;;;;;;;;;;;;;;;;;;
USC00379423;11.08.2010;;;90;68;;;;;;;;;;;;;;;;;;;;
USC00379423;12.08.2010;;;86;62;;;;;;;;;;;;;;;;;;;;
USC00379423;13.08.2010;;;83;65;;;;;;;;;;;;;;;;;;;;
USC00379423;14.08.2010;;;81;53;;;;;;;;;;;;;;;;;;;;
USC00379423;15.08.2010;;;81;56;;;;;;;;;;;;;;;;;;;;
USC00379423;16.08.2010;;;77;64;;;;;;;;;;;;;;;;;;;;
USC00379423;17.08.2010;;;80;69;;;;;;;;;;;;;;;;;;;;
USC00379423;18.08.2010;;;89;62;;;;;;;;;;;;;;;;;;;;
USC00379423;19.08.2010;;;84;57;;;;;;;;;;;;;;;;;;;;
USC00379423;20.08.2010;;;90;63;;;;;;;;;;;;;;;;;;;;
USC00379423;21.08.2010;;;86;52;;;;;;;;;;;;;;;;;;;;
USC00379423;22.08.2010;;;82;64;;;;;;;;;;;;;;;;;;;;
USC00379423;23.08.2010;;;69;61;;;;;;;;;;;;;;;;;;;;
USC00379423;24.08.2010;;;65;61;;;;;;;;;;;;;;;;;;;;
USC00379423;25.08.2010;;;64;62;;;;;;;;;;;;;;;;;;;;
USC00379423;26.08.2010;;;69;59;;;;;;;;;;;;;;;;;;;;
USC00379423;27.08.2010;;;82;54;;;;;;;;;;;;;;;;;;;;
USC00379423;28.08.2010;;;78;51;;;;;;;;;;;;;;;;;;;;
USC00379423;29.08.2010;;;82;58;;;;;;;;;;;;;;;;;;;;
USC00379423;30.08.2010;;;93;59;;;;;;;;;;;;;;;;;;;;
USC00379423;31.08.2010;;;91;64;;;;;;;;;;;;;;;;;;;;
USC00379423;1.09.2010;;;94;67;;;;;;;;;;;;;;;;;;;;
USC00379423;2.09.2010;;;94;67;;;;;;;;;;;;;;;;;;;;
USC00379423;3.09.2010;;;94;68;;;;;;;;;;;;;;;;;;;;
USC00379423;4.09.2010;;;82;68;;;;;;;;;;;;;;;;;;;;
USC00379423;5.09.2010;;;81;54;;;;;;;;;;;;;;;;;;;;
USC00379423;6.09.2010;;;75;48;;;;;;;;;;;;;;;;;;;;
USC00379423;7.09.2010;;;78;57;;;;;;;;;;;;;;;;;;;;
USC00379423;8.09.2010;;;84;66;;;;;;;;;;;;;;;;;;;;
USC00379423;9.09.2010;;;86;55;;;;;;;;;;;;;;;;;;;;
USC00379423;10.09.2010;;;73;55;;;;;;;;;;;;;;;;;;;;
USC00379423;11.09.2010;;;71;51;;;;;;;;;;;;;;;;;;;;
USC00379423;12.09.2010;;;74;49;;;;;;;;;;;;;;;;;;;;
USC00379423;13.09.2010;;;64;55;;;;;;;;;;;;;;;;;;;;
USC00379423;14.09.2010;;;68;55;;;;;;;;;;;;;;;;;;;;
USC00379423;15.09.2010;;;73;58;;;;;;;;;;;;;;;;;;;;
USC00379423;17.09.2010;;;71;;;;;;;;;;;;;;;;;;;;;
USC00379423;18.09.2010;;;69;52;;;;;;;;;;;;;;;;;;;;
USC00379423;19.09.2010;;;67;49;;;;;;;;;;;;;;;;;;;;
USC00379423;20.09.2010;;;77;56;;;;;;;;;;;;;;;;;;;;
USC00379423;21.09.2010;;;71;42;;;;;;;;;;;;;;;;;;;;
USC00379423;22.09.2010;;;71;56;;;;;;;;;;;;;;;;;;;;
USC00379423;23.09.2010;;;85;58;;;;;;;;;;;;;;;;;;;;
USC00379423;24.09.2010;;;78;57;;;;;;;;;;;;;;;;;;;;
USC00379423;25.09.2010;;;84;64;;;;;;;;;;;;;;;;;;;;
USC00379423;26.09.2010;;;86;55;;;;;;;;;;;;;;;;;;;;
USC00379423;27.09.2010;;;71;55;;;;;;;;;;;;;;;;;;;;
USC00379423;28.09.2010;;;71;59;;;;;;;;;;;;;;;;;;;;
USC00379423;29.09.2010;;;77;65;;;;;;;;;;;;;;;;;;;;
USC00379423;30.09.2010;;;83;63;;;;;;;;;;;;;;;;;;;;
USC00379423;1.10.2010;;;78;69;;;;;;;;;;;;;;;;;;;;
USC00379423;2.10.2010;;;79;50;;;;;;;;;;;;;;;;;;;;
USC00379423;3.10.2010;;;68;42;;;;;;;;;;;;;;;;;;;;
USC00379423;4.10.2010;;;58;50;;;;;;;;;;;;;;;;;;;;
USC00379423;5.10.2010;;;59;51;;;;;;;;;;;;;;;;;;;;
USC00379423;6.10.2010;;;59;55;;;;;;;;;;;;;;;;;;;;
USC00379423;7.10.2010;;;60;48;;;;;;;;;;;;;;;;;;;;
USC00379423;8.10.2010;;;67;45;;;;;;;;;;;;;;;;;;;;
USC00379423;9.10.2010;;;72;42;;;;;;;;;;;;;;;;;;;;
USC00379423;10.10.2010;;;66;35;;;;;;;;;;;;;;;;;;;;
USC00379423;11.10.2010;;;67;35;;;;;;;;;;;;;;;;;;;;
USC00379423;12.10.2010;;;71;35;;;;;;;;;;;;;;;;;;;;
USC00379423;13.10.2010;;;71;35;;;;;;;;;;;;;;;;;;;;
USC00379423;14.10.2010;;;66;36;;;;;;;;;;;;;;;;;;;;
USC00379423;15.10.2010;;;61;42;;;;;;;;;;;;;;;;;;;;
USC00379423;16.10.2010;;;55;45;;;;;;;;;;;;;;;;;;;;
USC00379423;17.10.2010;;;58;35;;;;;;;;;;;;;;;;;;;;
USC00379423;18.10.2010;;;66;37;;;;;;;;;;;;;;;;;;;;
USC00379423;19.10.2010;;;61;36;;;;;;;;;;;;;;;;;;;;
USC00379423;20.10.2010;;;60;37;;;;;;;;;;;;;;;;;;;;
USC00379423;21.10.2010;;;62;36;;;;;;;;;;;;;;;;;;;;
USC00379423;22.10.2010;;;60;35;;;;;;;;;;;;;;;;;;;;
USC00379423;23.10.2010;;;50;31;;;;;;;;;;;;;;;;;;;;
USC00379423;24.10.2010;;;58;40;;;;;;;;;;;;;;;;;;;;
USC00379423;25.10.2010;;;53;43;;;;;;;;;;;;;;;;;;;;
USC00379423;26.10.2010;;;68;43;;;;;;;;;;;;;;;;;;;;
USC00379423;27.10.2010;;;77;63;;;;;;;;;;;;;;;;;;;;
USC00379423;28.10.2010;;;72;55;;;;;;;;;;;;;;;;;;;;
USC00379423;29.10.2010;;;78;40;;;;;;;;;;;;;;;;;;;;
USC00379423;30.10.2010;;;57;36;;;;;;;;;;;;;;;;;;;;
USC00379423;31.10.2010;;;58;47;;;;;;;;;;;;;;;;;;;;
USC00379423;1.11.2010;;;58;28;;;;;;;;;;;;;;;;;;;;
USC00379423;2.11.2010;;;51;31;;;;;;;;;;;;;;;;;;;;
USC00379423;3.11.2010;;;50;25;;;;;;;;;;;;;;;;;;;;
USC00379423;4.11.2010;;;53;29;;;;;;;;;;;;;;;;;;;;
USC00379423;5.11.2010;;;53;40;;;;;;;;;;;;;;;;;;;;
USC00379423;6.11.2010;;;60;40;;;;;;;;;;;;;;;;;;;;
USC00379423;7.11.2010;;;51;38;;;;;;;;;;;;;;;;;;;;
USC00379423;8.11.2010;;;45;33;;;;;;;;;;;;;;;;;;;;
USC00379423;9.11.2010;;;49;38;;;;;;;;;;;;;;;;;;;;
USC00379423;10.11.2010;;;53;43;;;;;;;;;;;;;;;;;;;;
USC00379423;11.11.2010;;;51;37;;;;;;;;;;;;;;;;;;;;
USC00379423;12.11.2010;;;51;31;;;;;;;;;;;;;;;;;;;;
USC00379423;13.11.2010;;;60;29;;;;;;;;;;;;;;;;;;;;
USC00379423;14.11.2010;;;66;29;;;;;;;;;;;;;;;;;;;;
USC00379423;15.11.2010;;;55;30;;;;;;;;;;;;;;;;;;;;
USC00379423;16.11.2010;;;55;46;;;;;;;;;;;;;;;;;;;;
USC00379423;17.11.2010;;;61;48;;;;;;;;;;;;;;;;;;;;
USC00379423;18.11.2010;;;65;43;;;;;;;;;;;;;;;;;;;;
USC00379423;19.11.2010;;;54;29;;;;;;;;;;;;;;;;;;;;
USC00379423;20.11.2010;;;46;27;;;;;;;;;;;;;;;;;;;;
USC00379423;21.11.2010;;;52;28;;;;;;;;;;;;;;;;;;;;
USC00379423;22.11.2010;;;42;30;;;;;;;;;;;;;;;;;;;;
USC00379423;23.11.2010;;;57;39;;;;;;;;;;;;;;;;;;;;
USC00379423;24.11.2010;;;64;40;;;;;;;;;;;;;;;;;;;;
USC00379423;25.11.2010;;;48;26;;;;;;;;;;;;;;;;;;;;
USC00379423;26.11.2010;;;41;31;;;;;;;;;;;;;;;;;;;;
USC00379423;27.11.2010;;;57;27;;;;;;;;;;;;;;;;;;;;
USC00379423;28.11.2010;;;43;23;;;;;;;;;;;;;;;;;;;;
USC00379423;29.11.2010;;;45;23;;;;;;;;;;;;;;;;;;;;
USC00379423;30.11.2010;;;49;26;;;;;;;;;;;;;;;;;;;;
USC00379423;1.12.2010;;;48;31;;;;;;;;;;;;;;;;;;;;
USC00379423;2.12.2010;;;58;34;;;;;;;;;;;;;;;;;;;;
USC00379423;3.12.2010;;;45;28;;;;;;;;;;;;;;;;;;;;
USC00379423;4.12.2010;;;40;31;;;;;;;;;;;;;;;;;;;;
USC00379423;5.12.2010;;;42;25;;;;;;;;;;;;;;;;;;;;
USC00379423;6.12.2010;;;36;24;;;;;;;;;;;;;;;;;;;;
USC00379423;7.12.2010;;;34;26;;;;;;;;;;;;;;;;;;;;
USC00379423;8.12.2010;;;36;25;;;;;;;;;;;;;;;;;;;;
USC00379423;9.12.2010;;;33;17;;;;;;;;;;;;;;;;;;;;
USC00379423;10.12.2010;;;29;8;;;;;;;;;;;;;;;;;;;;
USC00379423;11.12.2010;;;28;13;;;;;;;;;;;;;;;;;;;;
USC00379423;12.12.2010;;;46;13;;;;;;;;;;;;;;;;;;;;
USC00379423;13.12.2010;;;57;32;;;;;;;;;;;;;;;;;;;;
USC00379423;14.12.2010;;;50;23;;;;;;;;;;;;;;;;;;;;
USC00379423;15.12.2010;;;28;15;;;;;;;;;;;;;;;;;;;;
USC00379423;16.12.2010;;;24;16;;;;;;;;;;;;;;;;;;;;
USC00379423;17.12.2010;;;35;12;;;;;;;;;;;;;;;;;;;;
USC00379423;18.12.2010;;;36;16;;;;;;;;;;;;;;;;;;;;
USC00379423;19.12.2010;;;41;16;;;;;;;;;;;;;;;;;;;;
USC00379423;20.12.2010;;;36;18;;;;;;;;;;;;;;;;;;;;
USC00379423;21.12.2010;;;31;25;;;;;;;;;;;;;;;;;;;;
USC00379423;22.12.2010;;;38;27;;;;;;;;;;;;;;;;;;;;
USC00379423;23.12.2010;;;41;27;;;;;;;;;;;;;;;;;;;;
USC00379423;24.12.2010;;;38;26;;;;;;;;;;;;;;;;;;;;
USC00379423;25.12.2010;;;39;18;;;;;;;;;;;;;;;;;;;;
USC00379423;26.12.2010;;;39;18;;;;;;;;;;;;;;;;;;;;
USC00379423;27.12.2010;;;30;22;;;;;;;;;;;;;;;;;;;;
USC00379423;28.12.2010;;;28;16;;;;;;;;;;;;;;;;;;;;
USC00379423;29.12.2010;;;37;19;;;;;;;;;;;;;;;;;;;;
